table,column,value
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,4.5263
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,8.9
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,48777.969
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,82057.207
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,302507.6996
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,822.803
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,78035671.4424
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,183.2
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,207484122.2796
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,27.257
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,amount_of_transaction,29.3534
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,587
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,1522
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,930
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,8718572
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,2751
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,9
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,96178
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,630021
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,1654756
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,93191
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,8040
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,674529892
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,share_count,8580
investors as t1 join transactions as t2 on t1.investor_id = t2.investor_id,other_details,
lots,lot_id,1
lots,lot_id,2
lots,lot_id,3
lots,lot_id,4
lots,lot_id,5
lots,lot_id,6
lots,lot_id,7
lots,lot_id,8
lots,lot_id,9
lots,lot_id,10
lots,lot_id,11
lots,lot_id,12
lots,lot_id,13
lots,lot_id,14
lots,lot_id,15
lots,investor_id,1
lots,investor_id,6
lots,investor_id,7
lots,investor_id,9
lots,investor_id,10
lots,investor_id,13
lots,investor_id,16
lots,investor_id,19
lots,investor_id,20
lots,lot_details,h
lots,lot_details,d
lots,lot_details,s
lots,lot_details,x
lots,lot_details,z
lots,lot_details,r
lots,lot_details,m
lots,lot_details,q
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_type_description,Purchase
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_type_description,Sale
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,1
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,2
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,3
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,4
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,5
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,6
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,7
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,8
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,9
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,10
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,11
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,12
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,13
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,14
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,transaction_id,15
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,2
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,3
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,6
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,7
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,8
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,14
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,17
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,18
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,19
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,investor_id,20
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1985-10-08 13:13:39
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1979-04-27 06:03:59
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1982-06-06 17:19:00
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1983-11-01 17:57:27
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,2002-04-07 20:28:37
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1977-08-13 02:18:47
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1988-09-16 19:02:51
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1981-01-28 08:07:03
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,2000-04-03 20:55:43
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,2001-11-28 15:06:25
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1977-08-17 13:13:30
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,2002-09-13 03:04:56
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1990-12-02 09:03:38
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,1997-12-30 05:05:40
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,date_of_transaction,2004-01-18 20:37:50
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,0
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,1
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,4.5263
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,8.9
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,48777.969
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,82057.207
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,302507.6996
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,822.803
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,78035671.4424
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,183.2
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,207484122.2796
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,27.257
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,amount_of_transaction,29.3534
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,587
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,1522
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,930
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,8718572
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,2751
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,9
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,96178
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,630021
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,1654756
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,93191
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,8040
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,674529892
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,share_count,8580
ref_transaction_types as t1 join transactions as t2 on t1.transaction_type_code = t2.transaction_type_code,other_details,
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,1
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,2
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,3
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,4
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,5
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,6
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,7
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,8
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,9
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,10
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,11
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,12
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,13
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,14
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_transaction_id,15
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,c
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,t
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,h
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,o
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,i
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,x
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,y
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,r
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,l
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,a
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,purchase_details,z
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,2
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,3
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,6
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,7
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,8
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,14
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,17
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,18
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,19
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,investor_id,20
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,transaction_type_code,SALE
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,transaction_type_code,PUR
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1985-10-08 13:13:39
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1979-04-27 06:03:59
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1982-06-06 17:19:00
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1983-11-01 17:57:27
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,2002-04-07 20:28:37
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1977-08-13 02:18:47
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1988-09-16 19:02:51
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1981-01-28 08:07:03
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,2000-04-03 20:55:43
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,2001-11-28 15:06:25
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1977-08-17 13:13:30
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,2002-09-13 03:04:56
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1990-12-02 09:03:38
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,1997-12-30 05:05:40
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,date_of_transaction,2004-01-18 20:37:50
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,0
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,1
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,4.5263
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,8.9
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,48777.969
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,82057.207
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,302507.6996
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,822.803
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,78035671.4424
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,183.2
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,207484122.2796
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,27.257
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,amount_of_transaction,29.3534
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,587
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,1522
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,930
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,8718572
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,2751
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,9
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,96178
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,630021
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,1654756
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,93191
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,8040
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,674529892
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,share_count,8580
purchases as t1 join transactions as t2 on t1.purchase_transaction_id = t2.transaction_id,other_details,
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,investor_details,o
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,investor_details,j
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,investor_details,k
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,investor_details,y
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,investor_details,r
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,investor_details,l
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,investor_details,z
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,1
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,2
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,3
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,4
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,5
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,6
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,7
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,8
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,9
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,10
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,11
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,12
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,13
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,14
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_id,15
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,h
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,d
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,s
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,x
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,z
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,r
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,m
investors as t1 join lots as t2 on t1.investor_id = t2.investor_id,lot_details,q
investors,investor_id,1
investors,investor_id,2
investors,investor_id,3
investors,investor_id,4
investors,investor_id,5
investors,investor_id,6
investors,investor_id,7
investors,investor_id,8
investors,investor_id,9
investors,investor_id,10
investors,investor_id,11
investors,investor_id,12
investors,investor_id,13
investors,investor_id,14
investors,investor_id,15
investors,investor_id,16
investors,investor_id,17
investors,investor_id,18
investors,investor_id,19
investors,investor_id,20
investors,investor_details,t
investors,investor_details,c
investors,investor_details,d
investors,investor_details,o
investors,investor_details,w
investors,investor_details,i
investors,investor_details,b
investors,investor_details,k
investors,investor_details,j
investors,investor_details,q
investors,investor_details,y
investors,investor_details,r
investors,investor_details,l
investors,investor_details,z
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,1
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,2
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,3
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,4
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,5
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,6
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,7
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,8
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,9
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,10
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,11
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,12
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,13
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,14
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_transaction_id,15
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,t
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,o
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,s
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,x
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,a
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,y
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,e
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,f
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,n
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,sales_details,p
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,2
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,3
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,6
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,7
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,8
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,14
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,17
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,18
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,19
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,investor_id,20
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,transaction_type_code,SALE
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,transaction_type_code,PUR
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1985-10-08 13:13:39
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1979-04-27 06:03:59
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1982-06-06 17:19:00
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1983-11-01 17:57:27
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,2002-04-07 20:28:37
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1977-08-13 02:18:47
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1988-09-16 19:02:51
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1981-01-28 08:07:03
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,2000-04-03 20:55:43
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,2001-11-28 15:06:25
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1977-08-17 13:13:30
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,2002-09-13 03:04:56
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1990-12-02 09:03:38
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,1997-12-30 05:05:40
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,date_of_transaction,2004-01-18 20:37:50
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,0
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,1
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,4.5263
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,8.9
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,48777.969
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,82057.207
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,302507.6996
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,822.803
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,78035671.4424
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,183.2
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,207484122.2796
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,27.257
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,amount_of_transaction,29.3534
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,587
sales as t1 join transactions as t2 on t1.sales_transaction_id = t2.transaction_id,share_count,1522
